,Real price,DNN 1,DNN 2,DNN 3,DNN 4,DNN Ensemble,LEAR 56,LEAR 84,LEAR 1092,LEAR 1456,LEAR Ensemble
2016-12-27 00:00:00,19.113045,18.79513359069824,19.583641052246094,19.61551856994629,19.251708984375,19.311500549316406,20.1291,20.7366,19.106,18.9901,19.740450000000003
2016-12-27 01:00:00,18.042768,17.82243537902832,18.69928741455078,18.065654754638672,17.897932052612305,18.12132740020752,19.5229,19.5459,18.2766,18.4639,18.952325
2016-12-27 02:00:00,17.587395,17.21939468383789,18.173812866210934,17.199947357177734,17.468917846679688,17.515518188476562,19.0085,18.9345,17.4325,17.5918,18.241825
2016-12-27 03:00:00,17.399361,16.956031799316403,17.683835983276367,16.850271224975586,17.06485939025879,17.138749599456787,18.9757,19.2347,17.44,17.5345,18.296225
2016-12-27 04:00:00,17.804108,17.493059158325195,18.28470230102539,17.978790283203125,18.02962303161621,17.94654369354248,19.3679,19.877,18.175,18.1798,18.899925
2016-12-27 05:00:00,19.129995,19.07113647460937,20.200122833251953,19.71066093444824,20.08373069763184,19.76641273498535,21.2564,20.584,19.8149,19.5991,20.3136
2016-12-27 06:00:00,22.209875,21.823047637939453,23.355321884155273,24.27993583679199,24.610736846923828,23.517260551452637,30.5556,30.0478,23.511,23.3025,26.854224999999996
2016-12-27 07:00:00,24.167822,24.004240036010746,25.767377853393555,25.16756820678711,25.95939826965332,25.22464609146118,30.859,33.2934,25.8432,25.5084,28.875999999999998
2016-12-27 08:00:00,24.541495,24.99051284790039,26.40318489074707,25.158313751220703,26.63070297241211,25.79567861557007,29.8895,30.1701,26.5383,26.3328,28.232675
2016-12-27 09:00:00,24.897621,25.356069564819336,26.323583602905273,26.14293098449707,26.40922737121582,26.057952880859375,30.2034,30.5597,27.4225,27.086,28.817899999999998
2016-12-27 10:00:00,25.517258,25.083232879638672,26.15040779113769,26.15562438964844,26.954774856567386,26.086009979248047,30.031,30.4527,28.4752,28.1374,29.274075
2016-12-27 11:00:00,25.745144,24.548986434936523,26.099496841430664,26.53856086730957,26.84400177001953,26.007761478424072,28.574,29.0341,28.3429,28.081,28.508
2016-12-27 12:00:00,25.043219,24.161134719848643,25.54499244689941,26.34711837768555,25.11864471435547,25.29297256469727,26.8186,27.233,27.3322,26.6718,27.013900000000003
2016-12-27 13:00:00,24.648801,23.55776596069336,24.89632797241211,25.864391326904297,25.369873046875,24.92208957672119,26.2332,26.6065,26.7224,26.0429,26.40125
2016-12-27 14:00:00,24.071662,22.9499454498291,25.07954025268555,25.37799644470215,24.689167022705078,24.52416229248047,25.5586,25.8365,25.6884,25.1752,25.564675
2016-12-27 15:00:00,24.321099,22.85445976257324,25.56710624694824,25.92468643188477,24.439960479736328,24.696553230285645,25.5853,25.7167,25.7518,25.4673,25.630274999999997
2016-12-27 16:00:00,25.097976,24.499683380126953,27.74201202392578,26.15536499023437,26.56570053100586,26.240690231323242,27.9074,27.3243,27.7477,27.3612,27.58515
2016-12-27 17:00:00,31.656021000000006,30.647497177124023,31.18927001953125,31.395660400390625,34.24367904663086,31.86902666091919,38.0152,37.0358,36.0018,35.6763,36.682275000000004
2016-12-27 18:00:00,31.89628,29.343446731567386,30.628353118896484,30.205848693847656,33.102951049804695,30.820149898529053,35.327,34.7939,32.6576,33.0608,33.959825
2016-12-27 19:00:00,30.562293,27.28256225585937,28.94194602966309,28.87953758239746,30.346683502197266,28.862682342529297,34.2065,33.6156,31.8707,32.1477,32.960125000000005
2016-12-27 20:00:00,28.289725,26.53958320617676,28.365821838378906,28.652690887451172,29.326887130737305,28.221245765686035,32.623,32.6022,31.986,31.8576,32.2672
2016-12-27 21:00:00,26.197048,24.760852813720703,27.13004302978516,26.593610763549805,27.039512634277344,26.381004810333252,28.5701,28.5273,28.6272,29.1085,28.708275
2016-12-27 22:00:00,24.410039,22.98501968383789,24.49433708190918,24.038637161254886,23.96495819091797,23.87073802947998,24.3618,24.7556,24.8992,25.0186,24.7588
2016-12-27 23:00:00,22.957938,20.73741149902344,21.758289337158203,21.660694122314453,22.60202980041504,21.689606189727783,21.9919,22.7229,22.5305,22.7548,22.500025
2016-12-28 00:00:00,21.699597,23.33318901062012,22.680763244628906,20.45967102050781,22.017322540283203,22.12273645401001,21.1114,21.2841,21.9406,21.8735,21.5524
2016-12-28 01:00:00,21.017041,22.59096717834473,21.732709884643555,19.702009201049805,21.087810516357425,21.278374195098877,20.5092,20.2977,21.3919,21.5596,20.9396
2016-12-28 02:00:00,20.791978,22.165468215942386,21.199752807617188,19.3732967376709,20.17096328735352,20.727370262145996,19.8174,19.3538,21.3097,21.0948,20.393925
2016-12-28 03:00:00,20.729475,22.255861282348643,21.147144317626953,19.530780792236328,20.473312377929688,20.851774692535404,19.1216,19.5261,21.3272,21.049,20.255975
2016-12-28 04:00:00,20.999086,23.07317924499512,21.94701194763184,19.716724395751953,20.99449157714844,21.432851791381836,19.3766,20.092,22.3008,21.588,20.839349999999996
2016-12-28 05:00:00,22.923488,24.7023983001709,24.140804290771484,21.73066711425781,23.40516662597656,23.49475908279419,22.6082,21.532,23.9373,23.4198,22.874325
2016-12-28 06:00:00,26.178324,28.005489349365234,28.93791961669922,27.63444328308105,28.269916534423828,28.211942195892334,31.9921,31.21,30.4401,29.1161,30.689575
2016-12-28 07:00:00,31.181682,29.588682174682607,32.3096923828125,30.15802955627441,31.234832763671875,30.822809219360348,34.4517,32.7248,33.5803,32.3804,33.2843
2016-12-28 08:00:00,28.486357,29.24954414367676,30.93467903137207,28.253358840942386,29.619060516357425,29.514160633087158,30.9339,30.5608,31.238,30.7509,30.8709
2016-12-28 09:00:00,30.34397,29.33572769165039,29.75922966003418,28.750244140625,29.91354751586914,29.439687252044678,30.2852,30.5748,30.9712,30.4613,30.573124999999997
2016-12-28 10:00:00,28.437736,29.34198570251465,29.484394073486328,27.43480682373047,29.73263168334961,28.998454570770264,30.738,29.3919,30.7164,29.9223,30.192149999999998
2016-12-28 11:00:00,27.937261,28.37482833862305,28.63513565063477,27.65881538391113,29.0887393951416,28.439379692077637,29.361,28.5679,28.9327,28.4253,28.821725
2016-12-28 12:00:00,27.635447,27.523447036743164,27.42024230957031,26.21139907836914,27.10981559753418,27.0662260055542,28.0363,26.9845,27.6283,26.4961,27.2863
2016-12-28 13:00:00,26.76427,27.01470947265625,26.53943634033203,25.891834259033203,26.82355880737305,26.567384719848633,27.4587,26.787,26.5527,25.5177,26.579025
2016-12-28 14:00:00,25.839846,26.577919006347656,26.238525390625,25.35974502563477,26.27116394042969,26.111838340759277,26.19,25.7024,25.6895,25.0028,25.646175
2016-12-28 15:00:00,25.820099,26.562286376953125,25.72309494018555,24.30808067321777,26.15738296508789,25.687711238861084,25.9079,25.9011,25.6671,25.2072,25.670825
2016-12-28 16:00:00,27.974997,27.806753158569336,28.31071662902832,26.311281204223636,27.465106964111328,27.473464488983154,28.3114,28.0885,27.7713,27.0948,27.816499999999998
2016-12-28 17:00:00,38.468907,33.833919525146484,34.784114837646484,31.69292640686035,34.373619079589844,33.67114496231079,39.981,37.0548,35.9582,35.238,37.058
2016-12-28 18:00:00,35.127026,32.715274810791016,34.24212646484375,31.84558296203613,34.15972900390625,33.24067831039429,36.5056,36.0764,35.7029,34.6107,35.7239
2016-12-28 19:00:00,34.673271,31.528507232666016,32.786975860595696,30.61319923400879,31.787525177001953,31.679051876068115,35.3369,33.9253,34.3112,33.5151,34.272125
2016-12-28 20:00:00,33.709195,30.871469497680664,31.68206024169922,30.35592842102051,30.421030044555664,30.832622051239014,33.2268,32.7122,32.5612,31.6759,32.544025
2016-12-28 21:00:00,28.703917,28.916059494018555,29.97673225402832,26.686397552490234,27.91731834411621,28.37412691116333,29.2821,28.751,29.695,29.3662,29.273575
2016-12-28 22:00:00,25.913152,26.64967918395996,26.75719451904297,24.491870880126953,24.870744705200195,25.69237232208252,25.7463,24.859,26.2462,25.9043,25.68895
2016-12-28 23:00:00,23.751624,25.40288352966309,24.39672660827637,22.353219985961914,23.361995697021484,23.878706455230713,22.9296,22.8182,24.0715,23.7651,23.3961
2016-12-29 00:00:00,22.578896,21.44186782836914,22.48175430297852,22.57479858398437,22.35690116882324,22.21383047103882,22.1471,22.377,21.8626,21.9389,22.0814
2016-12-29 01:00:00,20.80452,20.969114303588867,21.70294570922852,21.71391487121582,21.650850296020508,21.509206295013428,21.7012,20.5443,20.7255,20.9168,20.97195
2016-12-29 02:00:00,20.357014000000003,20.118139266967773,21.11273956298828,20.97870445251465,20.73410987854004,20.735923290252686,21.5729,20.6799,19.8082,19.9841,20.511275
2016-12-29 03:00:00,20.247195,19.91854476928711,21.140483856201172,20.80235481262207,20.958627700805664,20.705002784729004,21.8903,21.0778,19.7072,19.8881,20.64085
2016-12-29 04:00:00,20.214907,20.38066864013672,21.0720272064209,21.326923370361328,20.59064292907715,20.842565536499023,22.505,21.5592,20.3097,20.3012,21.168774999999997
2016-12-29 05:00:00,22.093806,23.56505584716797,22.45901870727539,23.32945442199707,22.900653839111328,23.06354570388794,25.5155,23.8581,22.3777,22.4262,23.544375000000002
